RepRisk_ID,RepRisk_story_ID,RepRisk_substory_ID,news_date,source_language,related_issues,related_topic_tags,related_UNGC_principles,related_countries,related_countries_codes,severity,novelty,reach,name,headquarter_country,headquarter_country_code,sectors,url,all_ISINs,primary_ISIN,No_reported_risk_exposure
58,246942,322542,20170822,Dutch,Impacts on communities;Local pollution;Violation of national legislation,,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),Netherlands,NL,1,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,247014,322635,20170822,English,"Climate change, GHG emissions, and global pollution;Fraud",,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,3,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,247014,323022,20170822,English,Violation of national legislation,,,United States of America,US,1,1,3,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,247014,323175,20170822,English,"Violation of national legislation;Corruption, bribery, extortion and money laundering",,Principle 10 (Anti-corruption),United States of America,US,1,1,3,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2474149,2712429,20200706,English,Violation of national legislation;Fraud;Tax evasion,,,Nigeria,NG,1,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,248322,324738,20170828,French,"Climate change, GHG emissions, and global pollution",,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,248322,324891,20170828,French,"Climate change, GHG emissions, and global pollution;Violation of national legislation;Misleading communication;Fraud",,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America;Virgin Islands; United States,US;VI,1,2,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2484074,2731834,20200707,English,"Impacts on communities;Impacts on landscapes, ecosystems and biodiversity;Local pollution;Climate change, GHG emissions, and global pollution;Discrimination in employment",Indigenous people;Greenhouse gas (GHG) emissions;Health impact;Land ecosystems,Principle 6 (Labour);Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,248589,325224,20170829,English,"Impacts on communities;Impacts on landscapes, ecosystems and biodiversity;Local pollution;Climate change, GHG emissions, and global pollution;Violation of national legislation",Negligence;Marine/Coastal ecosystems;Land ecosystems,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,249378,326448,20170902,English,Impacts on communities;Local pollution,Airborne pollutants;Health impact,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,249396,326895,20170902,English,Impacts on communities;Local pollution,Airborne pollutants;Health impact,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,249504,326631,20170828,English,Impacts on communities;Local pollution;Violation of national legislation,Airborne pollutants;Health impact,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2498089,2738464,20200709,English,"Corruption, bribery, extortion and money laundering;Fraud",,Principle 10 (Anti-corruption),Algeria;Italy,DZ;IT,1,2,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,250062,327366,20170904,English,Impacts on communities;Local pollution,Airborne pollutants;Health impact,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,2,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,250728,328326,20170831,English,"Impacts on communities;Impacts on landscapes, ecosystems and biodiversity;Local pollution",,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,250872,328530,20170906,Dutch,"Climate change, GHG emissions, and global pollution",Greenhouse gas (GHG) emissions,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),Netherlands,NL,2,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2509189,2752049,20200713,English,"Climate change, GHG emissions, and global pollution",Greenhouse gas (GHG) emissions,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),Unspecified,,1,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2514399,2756059,20200712,English,Violation of national legislation;Fraud;Tax evasion,,,Nigeria,NG,1,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2518844,2772474,20170729,Spanish,"Impacts on communities;Impacts on landscapes, ecosystems and biodiversity;Local pollution;Animal mistreatment;Anti-competitive practices",Protected areas;Endangered species;Indigenous people;Fracking;Land ecosystems,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),Argentina;Chile;Colombia;Venezuela (Bolivarian Republic of),AR;CL;CO;VE,2,2,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,251949,330054,20170908,English,"Impacts on communities;Impacts on landscapes, ecosystems and biodiversity;Climate change, GHG emissions, and global pollution;Misleading communication",Greenhouse gas (GHG) emissions,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),Unspecified,,2,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,251949,331449,20170908,English,"Impacts on communities;Impacts on landscapes, ecosystems and biodiversity;Climate change, GHG emissions, and global pollution",Greenhouse gas (GHG) emissions,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,252030,330168,20170907,English,"Climate change, GHG emissions, and global pollution",Greenhouse gas (GHG) emissions;Airborne pollutants,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),Unspecified,,2,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,252060,330216,20170911,English,"Impacts on landscapes, ecosystems and biodiversity;Local pollution;Waste issues;Violation of national legislation",Land ecosystems,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,2,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
